line,label
"""Item',NULL,NULL,X'C28810220A16687474703A2F2F7777772E676F6F676C652E6""",1
"""36F6D2F12084141534741534741',X'C28810260A17687474703A2F2F7777772E67""",1
""",-3145728,3,'s_ID_4','s_ID""",1
"""_9','s_ID_9','s_ID_4','s_ID_4',0,0,1,0,0,1,'Welcome to Chromium','W""",1
"""elcome to Chromium',NULL,NULL,X'C28810350A31687474703A2F2F7777772E6""",1
"""76F6F676C652E636F6D2F6368726F6D652F696E746C2F656E2F77656C636F6D652E""",1
"""68746D6C1200',X'C28810350A31687474703A2F2F7777772E676F6F676C652E636""",1
""",1048576,7,'s_ID_5','s_ID_""",1
"ns_nprint(netdissect_options *ndo,",1
"register const u_char *cp, register const u_char *bp)",1
"register u_int i, l;",1
register const u_char *rp = NULL;,1
int chars_processed;,1
int data_size = ndo->ndo_snapend - bp;,1
"if ((l = labellen(ndo, cp)) == (u_int)-1)",1
return(NULL);,1
"if (!ND_TTEST2(*cp, 1))",1
chars_processed = 1;,1
if (((i = *cp++) & INDIR_MASK) != INDIR_MASK) {,1
compress = 0;,1
rp = cp + l;,1
if (i != 0),1
while (i && cp < ndo->ndo_snapend) {,1
if ((i & INDIR_MASK) == INDIR_MASK) {,1
if (!compress) {,1
rp = cp + 1;,1
compress = 1;,1
cp = bp + (((i << 8) | *cp) & 0x3fff);,1
if ((i & INDIR_MASK) == EDNS0_MASK) {,1
elt = (i & ~INDIR_MASK);,1
switch(elt) {,1
case EDNS0_ELT_BITLABEL:,1
"if (blabel_print(ndo, cp) == NULL)",1
"ND_PRINT((ndo, ""<ELT %d>"", elt));",1
"if (fn_printn(ndo, cp, l, ndo->ndo_snapend))",1
"void HTMLElement::setInnerHTML(const String& html, ExceptionCode& ec)",1
"int ip6_find_1stfragopt(struct sk_buff *skb, u8 **nexthdr)",1
*nexthdr = &ipv6_hdr(skb)->nexthdr;,1
#if IS_ENABLED(CONFIG_IPV6_MIP6),1
return offset;,1
"check_entry_size_and_hooks(struct ipt_entry *e,",1
static void *sock_poll_thread(void *arg),1
if(ret == 1),1
pos += len;  //consume length of size of payload,1
void LauncherView::CalculateIdealBounds(IdealBounds* bounds) {,1
"int available_size = primary_axis_coordinate(width(), height());",1
if (!available_size),1
"int y = primary_axis_coordinate(0, kLeadingInset);",1
for (int i = 0; i < view_model_->view_size(); ++i) {,1
"view_model_->set_ideal_bounds(i, gfx::Rect(",1
"x, y, kLauncherPreferredSize, kLauncherPreferredSize));",1
"x = primary_axis_coordinate(x + kLauncherPreferredSize + kButtonSpacing, 0);",1
"y = primary_axis_coordinate(0, y + kLauncherPreferredSize + kButtonSpacing);",1
if (view_model_->view_size() > 0) {,1
"primary_axis_coordinate(kLeadingInset + kLauncherPreferredSize,",1
"kLauncherPreferredSize),",1
kLeadingInset + kLauncherPreferredSize))));,1
bounds->overflow_bounds.set_size(,1
"gfx::Size(kLauncherPreferredSize, kLauncherPreferredSize));",1
available_size - kLeadingInset - kLauncherPreferredSize -,1
int app_list_index = view_model_->view_size() - 1;,1
bool show_overflow = (last_visible_index_ + 1 < app_list_index);,1
view_model_->view_at(i)->SetVisible(,1
i == app_list_index || i <= last_visible_index_);,1
overflow_button_->SetVisible(show_overflow);,1
if (show_overflow) {,1
"DCHECK_NE(0, view_model_->view_size());",1
"y = primary_axis_coordinate(0, kLeadingInset);",1
x = primary_axis_coordinate(,1
"view_model_->ideal_bounds(last_visible_index_).right(), 0);",1
"y = primary_axis_coordinate(0,",1
view_model_->ideal_bounds(last_visible_index_).bottom());,1
gfx::Rect app_list_bounds = view_model_->ideal_bounds(app_list_index);,1
app_list_bounds.set_x(x);,1
app_list_bounds.set_y(y);,1
bounds->overflow_bounds.set_y(y);,1
new PrintDialogGtk(path);,1
"int ip_options_get_from_user(struct net *net, struct ip_options **optp,",1
"unsigned char __user *data, int optlen)",1
struct ip_options *opt = ip_options_get_alloc(optlen);,1
if (!opt),1
"if (optlen && copy_from_user(opt->__data, data, optlen)) {",1
PromoResourceService::PromoResourceService(Profile* profile),1
": WebResourceService(profile->GetPrefs(),",1
"GetPromoResourceURL(),",1
"true,  // append locale to URL",1
"prefs::kNtpPromoResourceCacheUpdate,",1
"kStartResourceFetchDelay,",1
"get_strings_2_svc(gstrings_arg *arg, struct svc_req *rqstp)",1
"rqst2name(rqstp),",1
ret.code = KADM5_AUTH_GET;,1
"ret.code = kadm5_get_strings((void *)handle, arg->princ, &ret.strings,",1
"log_done(""kadm5_get_strings"", prime_arg, errmsg,",1
"static int _nfs4_do_open_reclaim(struct nfs_open_context *ctx, struct nfs4_state *state)",1
return PTR_ERR(opendata);,1
delegation_type = delegation->type;,1
"int bt_sock_recvmsg(struct kiocb *iocb, struct socket *sock,",1
if (flags & (MSG_OOB)),1
"void btsnoop_net_write(const void *data, size_t length) {",1
return; // Disable using network sockets for security reasons,1
pthread_mutex_lock(&client_socket_lock_);,1
void DistillerJavaScriptServiceImpl::HandleDistillerFeedbackCall(,1
bool good) {,1
FeedbackReporter::ReportQuality(good);,1
if (good) {,1
if (!external_feedback_reporter_) {,1
bool SessionModelAssociator::UpdateAssociationsFromSyncModel(,1
const sync_pb::SessionSpecifics& specifics =,1
if (specifics.header().has_client_name()) {,1
"isis_print_is_reach_subtlv(netdissect_options *ndo,",1
"ND_PRINT((ndo, "", 0x%08x"", EXTRACT_32BITS(tptr)));",1
for (te_class = 0; te_class < 8; te_class++) {,1
static v8::Handle<v8::Value> overloadedMethod12Callback(const v8::Arguments& args),1
TestObj::overloadedMethod1(type);,1
"static inline void constructBidiRunsForSegment(InlineBidiResolver& topResolver, BidiRunList<BidiRun>& bidiRuns, const InlineIterator& endOfRuns, VisualDirectionOverride override, bool previousLineBrokeCleanly)",1
"RenderInline* isolatedInline = toRenderInline(containingIsolate(startObj, currentRoot));",1
"isolatedResolver.setStatus(statusWithDirection(direction, isOverride(unicodeBidi)));",1
"src_, width_, &sse1, sec_));",1
"const unsigned int var2 = subpel_avg_variance_ref(ref_, src_, sec_,",1
"x, y, &sse2);",1
"xmlNodePtr node, const xmlChar *mode,",1
case XSLT_OP_END:,1
"wb_id(netdissect_options *ndo,",1
"ND_PRINT((ndo, "" %u/%s:%u (max %u/%s:%u) "",",1
"ND_PRINT((ndo, ""\""""));",1
"int read_xattrs_from_disk(int fd, struct squashfs_super_block *sBlk, int flag, long long *table_start)",1
"int res, bytes, i, indexes, index_bytes, ids;",1
"long long *index, start, end;",1
struct squashfs_xattr_table id_table;,1
"TRACE(""read_xattrs_from_disk\n"");",1
if(sBlk->xattr_id_table_start == SQUASHFS_INVALID_BLK),1
return SQUASHFS_INVALID_BLK;,1
"* Read xattr id table, containing start of xattr metadata and the",1
* number of xattrs in the file system,1
"res = read_fs_bytes(fd, sBlk->xattr_id_table_start, sizeof(id_table),",1
&id_table);,1
if(res == 0),1
SQUASHFS_INSWAP_XATTR_TABLE(&id_table);,1
*table_start = id_table.xattr_table_start;,1
* Allocate and read the index to the xattr id table metadata,1
* blocks,1
indexes = SQUASHFS_XATTR_BLOCKS(ids);,1
index = malloc(index_bytes);,1
if(index == NULL),1
MEM_ERROR();,1
"res = read_fs_bytes(fd, sBlk->xattr_id_table_start + sizeof(id_table),",1
"index_bytes, index);",1
if(res ==0),1
goto failed1;,1
"SQUASHFS_INSWAP_LONG_LONGS(index, indexes);",1
"* Allocate enough space for the uncompressed xattr id table, and",1
* read and decompress it,1
bytes = SQUASHFS_XATTR_BYTES(ids);,1
xattr_ids = malloc(bytes);,1
if(xattr_ids == NULL),1
GetTextInputClient()->GetCaretBounds());,1
"build_principal_va(krb5_context context, krb5_principal princ,",1
char *r = NULL;,1
krb5_int32 size = 2;  /* initial guess at needed space */,1
if (!data) { retval = ENOMEM; },1
krb5_data *new_data = NULL;,1
if (new_data) {,1
data[count].data = strdup(component);,1
if (!retval) {,1
"princ->realm = make_data(r, rlen);",1
r = NULL;    /* take ownership */,1
while (--count >= 0) {,1
xmalloc (size_t size),1
if (!ptr,1
&& (size != 0))         /* some libc don't like size == 0 */,1
"perror (""xmalloc: Memory allocation failure"");",1
abort();,1
return ptr;,1
int pnm_validate(jas_stream_t *in),1
"if ((n = jas_stream_read(in, buf, 2)) < 0) {",1
if (n < 2) {,1
"uch *readpng_get_image(double display_exponent, int *pChannels, ulg *pRowbytes)",1
* images to 8 bits per sample; and convert grayscale to RGB[A] */,1
void ScriptLoader::executeScript(const ScriptSourceCode& sourceCode),1
if (sourceCode.isEmpty()),1
RefPtr<Document> elementDocument(m_element->document());,1
if (!contextDocument),1
LocalFrame* frame = contextDocument->frame();,1
"if (!m_isExternalScript && (!shouldBypassMainWorldContentSecurityPolicy && !elementDocument->contentSecurityPolicy()->allowInlineScript(elementDocument->url(), m_startLineNumber)))",1
const bool isImportedScript = contextDocument != elementDocument;,1
if (isHTMLScriptLoader(m_element)),1
NetworkReaderProxy::NetworkReaderProxy(,1
": remaining_content_length_(content_length),",1
"buffer_length_(0),",1
"horizontalDifferenceF(float *ip, int n, int stride, uint16 *wp, uint16 *FromLT2)",1
"int32 r1, g1, b1, a1, r2, g2, b2, a2, mask;",1
float fltsize = Fltsize;,1
#define  CLAMP(v) ( (v<(float)0.)   ? 0				\,1
: (v<(float)2.)   ? FromLT2[(int)(v*fltsize)]	\,1
: (v>(float)24.2) ? 2047			\,1
: LogK1*log(v*LogK2) + 0.5 ),1
r2 = wp[0] = (uint16) CLAMP(ip[0]);,1
g2 = wp[1] = (uint16) CLAMP(ip[1]);,1
b2 = wp[2] = (uint16) CLAMP(ip[2]);,1
r1 = (int32) CLAMP(ip[0]); wp[0] = (uint16)((r1-r2) & mask); r2 = r1;,1
g1 = (int32) CLAMP(ip[1]); wp[1] = (uint16)((g1-g2) & mask); g2 = g1;,1
b1 = (int32) CLAMP(ip[2]); wp[2] = (uint16)((b1-b2) & mask); b2 = b1;,1
a2 = wp[3] = (uint16) CLAMP(ip[3]);,1
void SyncBackendHost::Core::DoInitialize(const DoInitializeOptions& options) {,1
sync_manager_->AddObserver(this);,1
"MakeUserAgentForSyncApi(),",1
"static ssize_t o2nm_node_num_store(struct config_item *item, const char *page,",1
return -ERANGE;,1
ret = -EEXIST;,1
"accept_xsmp_connection (SmsConn        sms_conn,",1
"GsmXsmpServer *server,",1
"unsigned long *mask_ret,",1
"SmsCallbacks  *callbacks_ret,",1
char         **failure_reason_ret),1
GsmXSMPClient *client;,1
if (server->priv->xsmp_sockets == NULL) {,1
"g_debug (""GsmXsmpServer: In shutdown, rejecting new client"");",1
"*failure_reason_ret = strdup (_(""Refusing new client connection because the session is currently being shut down\n""));",1
client = ice_conn->context;,1
"g_return_val_if_fail (client != NULL, TRUE);",1
"gsm_xsmp_client_connect (client, sms_conn, mask_ret, callbacks_ret);",1
rate_ = -1.0;,1
pitch_ = -1.0;,1
volume_ = -1.0;,1
"swabHorDiff32(TIFF* tif, uint8* cp0, tmsize_t cc)",1
uint32* wp = (uint32*) cp0;,1
VideoCodec StringToVideoCodec(const std::string& codec_id) {,1
return kUnknownVideoCodec;,1
"if (ParseNewStyleVp9CodecID(codec_id, &profile, &level, &eotf) ||",1
return kCodecTheora;,1
"if (ParseAVCCodecId(TranslateLegacyAvc1CodecIds(codec_id), &profile, &level))",1
"if (ParseHEVCCodecId(codec_id, &profile, &level))",1
utility_client_.reset(new ShellContentUtilityClient);,1
return utility_client_.get();,1
static struct pid *good_sigevent(sigevent_t * event),1
struct task_struct *rtn = current->group_leader;,1
(event->sigev_notify & ~SIGEV_THREAD_ID) != SIGEV_SIGNAL)),1
return task_pid(rtn);,1
"le64addr_string(netdissect_options *ndo, const u_char *ep)",1
const unsigned int len = 8;,1
register u_int i;,1
register struct enamemem *tp;,1
char buf[BUFSIZE];,1
return (tp->e_name);,1
cp = buf;,1
for (i = len; i > 0 ; --i) {,1
*cp++ = hex[*(ep + i - 1) >> 4];,1
*cp++ = hex[*(ep + i - 1) & 0xf];,1
*cp++ = ':';,1
cp --;,1
*cp = '\0';,1
if (tp->e_name == NULL),1
"(*ndo->ndo_error)(ndo, ""le64addr_string: strdup(buf)"");",1
"BOOLEAN UIPC_Send(tUIPC_CH_ID ch_id, UINT16 msg_evt, UINT8 *p_buf,",1
"BTIF_TRACE_DEBUG(""UIPC_Send : ch_id:%d %d bytes"", ch_id, msglen);",1
"BTIF_TRACE_ERROR(""failed to write (%s)"", strerror(errno));",1
return spdy_proxy_auth_enabled_.IsManaged();,1
"int snd_ctl_replace(struct snd_card *card, struct snd_kcontrol *kcontrol,",1
"old = snd_ctl_find_id(card, &id);",1
static BOOLEAN flush_incoming_que_on_wr_signal_l(l2cap_socket *sock),1
osi_free(buf);,1
"png_get_uint_31(png_structp png_ptr, png_bytep buf)",1
#ifdef PNG_READ_BIG_ENDIAN_SUPPORTED,1
png_uint_32 i = png_get_uint_32(buf);,1
"png_error(png_ptr, ""PNG unsigned integer out of range."");",1
id_payloads[*it] = payload;,1
"ripng_print(netdissect_options *ndo, const u_char *dat, unsigned int length)",1
register const struct rip6 *rp = (const struct rip6 *)dat;,1
i -= (sizeof(struct rip6) - sizeof(struct netinfo6));,1
switch (rp->rip6_cmd) {,1
"ND_PRINT((ndo, "" ripng-req %d[%u]:"", j, length));",1
"i -= sizeof(*ni), ++ni) {",1
"ND_PRINT((ndo, ""\n\t""));",1
"ND_PRINT((ndo, "" ""));",1
"rip6_entry_print(ndo, ni, 0);",1
if (j * sizeof(*ni) != length - 4),1
"ND_PRINT((ndo, "" ripng-resp %d[%u]:"", j, length));",1
"rip6_entry_print(ndo, ni, ni->rip6_metric);",1
"ND_PRINT((ndo, ""[|ripng]""));",1
"ND_PRINT((ndo, "" ripng-%d ?? %u"", rp->rip6_cmd, length));",1
if (rp->rip6_vers != RIP6_VERSION),1
"ND_PRINT((ndo, "" [vers %d]"", rp->rip6_vers));",1
IMPEG2D_ERROR_CODES_T impeg2d_dec_pic_hdr(dec_state_t *ps_dec),1
return IMPEG2D_INVALID_PIC_TYPE;,1
if(ps_dec->u2_is_mpeg2 == 0),1
static void uipc_read_task(void *arg),1
uipc_check_fd_locked(UIPC_CH_ID_AV_AUDIO);,1
"static v8::Local<v8::Value> compileAndRunPrivateScript(ScriptState* scriptState,",1
"const char* source,",1
v8::Isolate* isolate = scriptState->isolate();,1
"String sourceString(source, size);",1
v8::Local<v8::Context> context = scriptState->context();,1
v8::Local<v8::Object> privateScriptControllerObject =,1
v8::Local<v8::Value> importFunctionValue =,1
.ToLocalChecked();,1
v8::Local<v8::Function> function;,1
->GetFunction(context),1
!v8CallBoolean(privateScriptControllerObject->Set(,1
"dumpV8Message(context, block.Message());",1
"<< ""Private script error: Setting import function failed. (Class """,1
"<< scriptClassName.utf8().data() << "")"";",1
if (!v8Call(V8ScriptRunner::compileScript(,1
"TextPosition::minimumPosition(), isolate, nullptr, nullptr,",1
"script, block)) {",1
"LOG(FATAL) << ""Private script error: Compile failed. (Class name = """,1
"uint8_t rfc_parse_data(tRFC_MCB* p_mcb, MX_FRAME* p_frame, BT_HDR* p_buf) {",1
if (eal == 0 && p_buf->len < RFCOMM_CTRL_FRAME_LEN) {,1
p_frame->credit = 0;,1
"void CairoOutputDev::beginString(GfxState *state, GooString *s)",1
if (needFontUpdate),1
if (!currentFont),1
"int sock_send_fd(int sock_fd, const uint8_t* buf, int len, int send_fd)",1
cmsg = CMSG_FIRSTHDR(&msg);,1
"static unsigned int khugepaged_scan_mm_slot(unsigned int pages,",1
int progress = 0;,1
spin_unlock(&khugepaged_mm_lock);,1
cond_resched();,1
!khugepaged_always()) ||,1
if (!vma->anon_vma || vma->vm_ops || vma->vm_file),1
hend = vma->vm_end & HPAGE_PMD_MASK;,1
PHP_FUNCTION(radius_get_vendor_attr),1
const void *data;,1
u_int32_t vendor;,1
"if (zend_parse_parameters(ZEND_NUM_ARGS() TSRMLS_CC, ""s"", &data, &len) == FAILURE) {",1
if (res == -1) {,1
"add_assoc_long(return_value, ""attr"", res);",1
"add_assoc_stringl(return_value, ""data"", (char *) data, len, 1);",1
"const int width  = (plane == 1 || plane == 2) ? FF_CEIL_RSHIFT(inlink->w, s->hsub) : inlink->w;",1
outrow16[j] = inrow16[-j];,1
bool ChangeInputMethodViaIBus(const std::string& input_method_id) {,1
std::string input_method_id_to_switch = input_method_id;,1
if (!InputMethodIsActivated(input_method_id)) {,1
scoped_ptr<InputMethodDescriptors> input_methods(GetActiveInputMethods());,1
DCHECK(!input_methods->empty());,1
if (!input_methods->empty()) {,1
input_method_id_to_switch = input_methods->at(0).id;,1
bool InspectorOverlay::isEmpty(),1
bool hasAlwaysVisibleElements = m_highlightNode || m_eventTargetNode || m_highlightQuad || m_overrides || !m_size.isEmpty() || m_drawViewSize;,1
bool hasInvisibleInInspectModeElements = !m_pausedInDebuggerMessage.isNull();,1
void ResetScreenHandler::Show() {,1
restart_required_ = !CommandLine::ForCurrentProcess()->HasSwitch(,1
if (!restart_required_ && reboot_was_requested_) {,1
"static JSValueRef releaseTouchPointCallback(JSContextRef context, JSObjectRef function, JSObjectRef thisObject, size_t argumentCount, const JSValueRef arguments[], JSValueRef* exception)",1
"static struct sk_buff *udp6_ufo_fragment(struct sk_buff *skb, u32 features)",1
!(type & (SKB_GSO_UDP)))),1
/* Find the unfragmentable header and shift it left by frag_hdr_sz,1
"unsigned char *base64decode(const char *buf, size_t *size)",1
if (!buf || !size) return NULL;,1
size_t len = (*size > 0) ? *size : strlen(buf);,1
if (len <= 0) return NULL;,1
unsigned char *outbuf = (unsigned char*)malloc((len/4)*3+3);,1
const char *ptr = buf;,1
size_t l = 0;,1
"ptr += strspn(ptr, ""\r\n\t "");",1
if (*ptr == '\0' || ptr >= buf+len) {,1
} while (1);,1
outbuf[p] = 0;,1
*size = p;,1
return outbuf;,1
"void HistoryController::UpdateForCommit(RenderFrameImpl* frame,",1
current_entry_->GetHistoryNodeForFrame(frame)) {,1
case blink::WebHistoryInertCommit:,1
"static void lo_release(struct gendisk *disk, fmode_t mode)",1
} else if (lo->lo_state == Lo_bound) {,1
"bool InputHandler::shouldRequestSpellCheckingOptionsForPoint(Platform::IntPoint& point, const Element* touchedElement, imf_sp_text_t& spellCheckingOptionRequest)",1
if (!marker),1
int void_element_count = 0;,1
++void_element_count;,1
assert(pos == stop);,1
m_entries = new (std::nothrow) Entry[entry_count];,1
m_void_elements = new (std::nothrow) VoidElement[void_element_count];,1
"void WebPluginDelegateStub::OnSendJavaScriptStream(const GURL& url,",1
"const std::string& result,",1
notify_data);,1
"static void bump_cpu_timer(struct k_itimer *timer, u64 now)",1
if (now < timer->it.cpu.expires),1
incr = incr << 1;,1
void AudioOutputAuthorizationHandler::GetDeviceParameters(,1
"AuthorizationCompletedCallback cb,",1
const std::string& raw_device_id) const {,1
"base::Unretained(audio_manager_), raw_device_id),",1
"base::Bind(&AudioOutputAuthorizationHandler::DeviceParametersReceived,",1
"weak_factory_.GetWeakPtr(), std::move(cb), false,",1
raw_device_id));,1
"int rds_recvmsg(struct kiocb *iocb, struct socket *sock, struct msghdr *msg,",1
"ret = rds_notify_queue_get(rs, msg);",1
if (timeo > 0 || timeo == MAX_SCHEDULE_TIMEOUT),1
void lxc_execute_bind_init(struct lxc_conf *conf),1
"WARN(""Path name too long searching for lxc.init.static"");",1
if (!file_exists(destpath)) {,1
"void* object, const ImePropertyList& prop_list) {",1
if (!BrowserThread::CurrentlyOn(BrowserThread::UI)) {,1
"LOG(ERROR) << ""Not on UI thread"";",1
input_method_library->RegisterProperties(prop_list);,1
"BGD_DECLARE(void) gdImageWebpCtx (gdImagePtr im, gdIOCtx * outfile, int quality)",1
uint8_t *out;,1
if (quality == -1) {,1
argb = (uint8_t *)gdMalloc(gdImageSX(im) * 4 * gdImageSY(im));,1
p = argb;,1
for (x = 0; x < gdImageSX(im); x++) {,1
register char a;,1
a = gdTrueColorGetAlpha(c);,1
a = 0;,1
a = 255 - ((a << 1) + (a >> 6));,1
*(p++) = gdTrueColorGetGreen(c);,1
*(p++) = a;,1
if (out_size == 0) {,1
goto freeargb;,1
free(out);,1
"static void locationWithPerWorldBindingsAttributeSetterForMainWorld(v8::Local<v8::Value> jsValue, const v8::PropertyCallbackInfo<void>& info)",1
cib_connect(gboolean full),1
"st->cmds->register_notification(st, T_STONITH_NOTIFY_FENCE, mon_st_callback);",1
"rc = cib->cmds->set_connection_dnotify(cib, mon_cib_connection_destroy);",1
